,number,value,datetime_start,datetime_complete,duration,params_bagging_temperature,params_boosting_type,params_depth,params_grow_policy,params_iterations,params_l2_leaf_reg,params_learning_rate,params_max_bin,params_random_strength,state
234,234,0.26082037920910645,2023-06-10 16:41:42.861249,2023-06-10 16:41:44.551414,0 days 00:00:01.690165,0.9620482283488869,Plain,4,SymmetricTree,669,24.710317977649066,0.05464098900910912,32,11,COMPLETE
235,235,0.30484867621819633,2023-06-10 16:41:44.552007,2023-06-10 16:41:45.549865,0 days 00:00:00.997858,1.9382561322139296,Plain,4,SymmetricTree,735,0.6680880605069115,0.04101424043067511,32,7,COMPLETE
236,236,0.309135935653959,2023-06-10 16:41:45.550579,2023-06-10 16:41:46.279540,0 days 00:00:00.728961,1.3312071487655806,Plain,4,SymmetricTree,706,0.027323755808135005,0.06710573721997798,64,3,COMPLETE
237,237,0.2507182627287106,2023-06-10 16:41:46.280273,2023-06-10 16:41:47.631730,0 days 00:00:01.351457,1.6976044856025316,Plain,4,SymmetricTree,690,10.629173378314983,0.04741392607981741,32,9,COMPLETE
238,238,0.2819041769308233,2023-06-10 16:41:47.632474,2023-06-10 16:41:48.624686,0 days 00:00:00.992212,2.2348219991242866,Plain,4,SymmetricTree,634,11.709341924176545,0.046319584186453426,32,0,COMPLETE
239,239,0.32644953095022555,2023-06-10 16:41:48.625392,2023-06-10 16:41:49.524366,0 days 00:00:00.898974,0.7985112710487976,Plain,4,SymmetricTree,669,0.27239765404945737,0.03413096408432982,64,10,COMPLETE
240,240,0.28624759307566694,2023-06-10 16:41:49.525005,2023-06-10 16:41:52.462193,0 days 00:00:02.937188,1.7613080119237772,Ordered,4,SymmetricTree,689,8.13277759221119,0.049490769851794084,32,5,COMPLETE
241,241,0.514745425481148,2023-06-10 16:41:52.462918,2023-06-10 16:41:53.059828,0 days 00:00:00.596910,1.4249942070674129,Plain,4,SymmetricTree,714,0.006202357679453708,0.221004472892178,32,8,COMPLETE
242,242,0.25700040849456846,2023-06-10 16:41:53.060503,2023-06-10 16:41:54.254342,0 days 00:00:01.193839,1.6522544165381159,Plain,4,SymmetricTree,692,19.30447496837192,0.05510233106314113,32,9,COMPLETE
243,243,0.2541742732156366,2023-06-10 16:41:54.255029,2023-06-10 16:41:55.683471,0 days 00:00:01.428442,1.179639877303603,Plain,4,SymmetricTree,650,31.16945233828169,0.058843184196414294,32,6,COMPLETE
244,244,0.2692804476839728,2023-06-10 16:41:55.684117,2023-06-10 16:41:57.528504,0 days 00:00:01.844387,2.8950136506065816,Plain,4,SymmetricTree,738,63.053009098445045,0.04152557928932794,32,12,COMPLETE
245,245,0.24646497290155464,2023-06-10 16:41:57.529130,2023-06-10 16:41:58.661641,0 days 00:00:01.132511,2.07158081700714,Plain,4,SymmetricTree,680,37.02258414681046,0.15674955876032148,32,7,COMPLETE
246,246,0.28222306218594084,2023-06-10 16:41:58.662270,2023-06-10 16:41:59.475535,0 days 00:00:00.813265,2.1667199806284523,Plain,4,SymmetricTree,676,15.505406689847396,0.16803377017868845,32,6,COMPLETE
247,247,0.4069792571172148,2023-06-10 16:41:59.476132,2023-06-10 16:42:00.175341,0 days 00:00:00.699209,0.015776138814914884,Plain,4,SymmetricTree,656,26.477479844933534,0.11281926301254848,2,2,COMPLETE
248,248,0.2808498919875911,2023-06-10 16:42:00.175968,2023-06-10 16:42:01.504746,0 days 00:00:01.328778,16.756171042102316,Plain,4,SymmetricTree,614,46.669418923113675,0.19369940140812286,64,10,COMPLETE
249,249,0.3525620954797303,2023-06-10 16:42:01.505431,2023-06-10 16:42:02.475273,0 days 00:00:00.969842,2.6623361870650735,,4,Lossguide,717,73.31080249981133,0.10301298621856185,32,4,COMPLETE
250,250,0.26718765461110494,2023-06-10 16:42:02.475962,2023-06-10 16:42:03.421671,0 days 00:00:00.945709,1.900745011229027,Plain,4,SymmetricTree,770,11.69343412080781,0.13397320410317495,32,14,COMPLETE
251,251,0.2645974190173174,2023-06-10 16:42:03.422538,2023-06-10 16:42:04.443058,0 days 00:00:01.020520,1.3378221765880822,Plain,4,SymmetricTree,672,21.206484775033243,0.0739917695882089,64,7,COMPLETE
252,252,0.6586532991600619,2023-06-10 16:42:04.443661,2023-06-10 16:42:05.023939,0 days 00:00:00.580278,94.37119309825877,Plain,4,SymmetricTree,699,36.99829889927956,0.14809309546476448,32,9,COMPLETE
253,253,0.34118996071644,2023-06-10 16:42:05.024580,2023-06-10 16:42:05.714017,0 days 00:00:00.689437,1.092130440398758,Plain,4,SymmetricTree,726,0.0604785170998473,0.09011240321131525,10,5,COMPLETE
254,254,0.2669172217159575,2023-06-10 16:42:05.714650,2023-06-10 16:42:07.667716,0 days 00:00:01.953066,1.5831403558476984,Plain,4,SymmetricTree,799,53.5589340034645,0.04547345177464667,32,11,COMPLETE
255,255,0.26555058682785504,2023-06-10 16:42:07.668390,2023-06-10 16:42:08.679406,0 days 00:00:01.011016,2.1855818353341254,Plain,4,SymmetricTree,746,4.5092318793485475,0.051359178097072,32,2,COMPLETE
256,256,0.30759856112704087,2023-06-10 16:42:08.680044,2023-06-10 16:42:09.703873,0 days 00:00:01.023829,3.3142226786154554,Plain,4,SymmetricTree,681,15.223911477812337,0.08013546941403928,64,7,COMPLETE
257,257,0.3243704630036811,2023-06-10 16:42:09.704502,2023-06-10 16:42:10.539385,0 days 00:00:00.834883,1.35637258330487,Plain,4,SymmetricTree,650,28.769025826476803,0.22658630716784559,3,8,COMPLETE
258,258,0.2752161945819946,2023-06-10 16:42:10.540121,2023-06-10 16:42:12.815722,0 days 00:00:02.275601,1.7934389813383973,Plain,6,SymmetricTree,712,8.632374498975798,0.03758807074773844,32,4,COMPLETE
259,259,0.42381656935293105,2023-06-10 16:42:12.816468,2023-06-10 16:42:13.430714,0 days 00:00:00.614246,3.9197231585823413,Plain,4,SymmetricTree,688,0.010567874922218104,0.06844219112813432,5,0,COMPLETE
260,260,0.2875804238489577,2023-06-10 16:42:13.431475,2023-06-10 16:42:14.458805,0 days 00:00:01.027330,0.6673975735350649,Plain,4,SymmetricTree,664,95.83890799800848,0.180224752323908,32,12,COMPLETE
261,261,0.6931471805599454,2023-06-10 16:42:14.459618,2023-06-10 16:42:15.009498,0 days 00:00:00.549880,42.628924134849356,,4,Depthwise,630,21.985897448857155,0.15085077074106193,64,10,COMPLETE
262,262,0.2599091772773878,2023-06-10 16:42:15.010199,2023-06-10 16:42:16.105962,0 days 00:00:01.095763,2.5775522989828024,Plain,4,SymmetricTree,758,37.889853436090874,0.06104620151989947,32,6,COMPLETE
263,263,0.28193771701522663,2023-06-10 16:42:16.106614,2023-06-10 16:42:17.338540,0 days 00:00:01.231926,0.9387575234217069,Plain,4,SymmetricTree,703,58.433747099251484,0.04475375511666998,32,3,COMPLETE
264,264,0.24699159807373688,2023-06-10 16:42:17.339274,2023-06-10 16:42:18.847217,0 days 00:00:01.507943,2.0087066344316487,Plain,4,SymmetricTree,724,14.65540678533083,0.031131511273261765,64,8,COMPLETE
265,265,0.25816665136135886,2023-06-10 16:42:18.847870,2023-06-10 16:42:20.231217,0 days 00:00:01.383347,2.0590722600899745,Plain,4,SymmetricTree,733,12.127642377251767,0.0353878208161275,64,9,COMPLETE
266,266,0.29876716193038666,2023-06-10 16:42:20.231866,2023-06-10 16:42:24.758189,0 days 00:00:04.526323,3.000425024782877,Ordered,4,SymmetricTree,721,6.230383382774738,0.03090802136062679,64,14,COMPLETE
267,267,0.24275165329221876,2023-06-10 16:42:24.758827,2023-06-10 16:42:26.269099,0 days 00:00:01.510272,2.4383050394096837,Plain,4,SymmetricTree,784,17.25671276306724,0.04261756642447131,64,8,COMPLETE
268,268,0.2720993301817276,2023-06-10 16:42:26.269835,2023-06-10 16:42:27.304008,0 days 00:00:01.034173,2.4975397543861533,Plain,4,SymmetricTree,782,0.9364219055144103,0.042711161269506505,64,11,COMPLETE
269,269,0.29427148388132346,2023-06-10 16:42:27.304976,2023-06-10 16:42:28.446857,0 days 00:00:01.141881,0.058221322306766014,Plain,4,SymmetricTree,764,16.369575296800885,0.027635455202100877,64,8,COMPLETE
270,270,0.2661548296093623,2023-06-10 16:42:28.447844,2023-06-10 16:42:29.897774,0 days 00:00:01.449930,4.78856405624201,Plain,4,SymmetricTree,795,3.877420861400787,0.03842417267055137,64,12,COMPLETE
271,271,0.2721782705368707,2023-06-10 16:42:29.898534,2023-06-10 16:42:31.102742,0 days 00:00:01.204208,2.1082507925239207,Plain,4,SymmetricTree,739,8.840310531957332,0.051055733068092156,64,9,COMPLETE
272,272,0.24847385643999764,2023-06-10 16:42:31.103472,2023-06-10 16:42:33.080573,0 days 00:00:01.977101,3.103904857015132,Plain,4,SymmetricTree,776,19.544760986068965,0.03146770613999054,64,6,COMPLETE
273,273,0.3762205761403263,2023-06-10 16:42:33.081202,2023-06-10 16:42:34.675450,0 days 00:00:01.594248,3.1601507078694833,,8,Lossguide,762,14.051977848883466,0.022661098875078584,4,8,COMPLETE
274,274,0.2523601943332363,2023-06-10 16:42:34.676374,2023-06-10 16:42:36.543209,0 days 00:00:01.866835,2.766904167707162,Plain,4,SymmetricTree,756,19.992469970792033,0.03412142270744357,64,7,COMPLETE
275,275,0.2987453980293344,2023-06-10 16:42:36.543869,2023-06-10 16:42:38.062644,0 days 00:00:01.518775,3.81737726779016,Plain,5,SymmetricTree,814,2.7558145021800375,0.03153321008740351,64,10,COMPLETE
276,276,0.4803112060839969,2023-06-10 16:42:38.063300,2023-06-10 16:42:38.710854,0 days 00:00:00.647554,5.754108767395399,Plain,4,SymmetricTree,771,2.02026194753162e-06,0.038526491911351664,64,13,COMPLETE
277,277,0.3061605845335764,2023-06-10 16:42:38.711526,2023-06-10 16:42:40.369516,0 days 00:00:01.657990,4.465278058901911,Plain,4,SymmetricTree,784,1.6238989174355407,0.028707150938856955,64,71,COMPLETE
278,278,0.2970461453153355,2023-06-10 16:42:40.370203,2023-06-10 16:42:42.667409,0 days 00:00:02.297206,2.4121759790058,Plain,7,SymmetricTree,841,8.824207289918245,0.042520355859536695,64,6,COMPLETE
279,279,0.3963226315620999,2023-06-10 16:42:42.668190,2023-06-10 16:42:43.911687,0 days 00:00:01.243497,3.384483367911188,Plain,4,SymmetricTree,739,25.51977824821226,0.04665221075948982,2,10,COMPLETE
280,280,0.28853052657339334,2023-06-10 16:42:43.912440,2023-06-10 16:42:45.015052,0 days 00:00:01.102612,1.8863665559624663,Plain,4,SymmetricTree,796,0.12829031105734798,0.04046923017028306,64,7,COMPLETE
281,281,0.2920754182366651,2023-06-10 16:42:45.015828,2023-06-10 16:42:45.966996,0 days 00:00:00.951168,0.03808813083481452,Plain,4,SymmetricTree,719,13.592526099956338,0.04938307610520995,32,16,COMPLETE
282,282,0.2638250237593097,2023-06-10 16:42:45.967729,2023-06-10 16:42:47.482897,0 days 00:00:01.515168,2.3032058053897346,Plain,4,SymmetricTree,748,6.513138754317175,0.03465157408994083,32,11,COMPLETE
283,283,0.4347459862649934,2023-06-10 16:42:47.483634,2023-06-10 16:42:48.090515,0 days 00:00:00.606881,1.7923351259633975,Plain,4,SymmetricTree,712,0.0020562212617016226,0.26445067329558986,64,5,COMPLETE
284,284,0.31046897528255757,2023-06-10 16:42:48.091256,2023-06-10 16:42:49.141495,0 days 00:00:01.050239,1.2215303070761683,,4,Depthwise,780,35.68641450137121,0.04658902300515352,10,8,COMPLETE
285,285,0.32485790656795366,2023-06-10 16:42:49.142256,2023-06-10 16:42:50.090774,0 days 00:00:00.948518,2.793959352183766,Plain,4,SymmetricTree,825,0.2545055639610898,0.05229692708070616,32,6,COMPLETE
286,286,0.2986114617886866,2023-06-10 16:42:50.091522,2023-06-10 16:42:51.154841,0 days 00:00:01.063319,3.449022549361072,Plain,4,SymmetricTree,337,19.375343339688055,0.04205991969047326,32,76,COMPLETE
287,287,0.3407782413427805,2023-06-10 16:42:51.155497,2023-06-10 16:42:52.131193,0 days 00:00:00.975696,2.0892999875872253,Plain,4,SymmetricTree,700,0.0279187521178359,0.0364826127851375,64,10,COMPLETE
288,288,0.3155674292516008,2023-06-10 16:42:52.131885,2023-06-10 16:42:54.094555,0 days 00:00:01.962670,1.6007108061026283,Ordered,4,SymmetricTree,726,0.7492545194610513,0.12012048348308442,32,8,COMPLETE
289,289,0.32063601343471027,2023-06-10 16:42:54.095314,2023-06-10 16:42:55.928469,0 days 00:00:01.833155,1.124916810505878,Plain,4,SymmetricTree,744,10.765850854493046,0.018452763835361912,3,93,COMPLETE
290,290,0.30528502049210143,2023-06-10 16:42:55.929177,2023-06-10 16:42:57.650649,0 days 00:00:01.721472,8.118057124738277,Plain,4,SymmetricTree,691,30.708367652618872,0.023198896578662642,5,12,COMPLETE
291,291,0.26796982914107936,2023-06-10 16:42:57.651344,2023-06-10 16:42:59.433605,0 days 00:00:01.782261,6.970180757308755,Plain,4,SymmetricTree,709,20.014484575677788,0.02563903263226999,32,5,COMPLETE
292,292,0.2978796440443241,2023-06-10 16:42:59.434235,2023-06-10 16:43:01.070257,0 days 00:00:01.636022,4.37117412423656,Plain,4,SymmetricTree,771,40.39591246625171,0.055388824847221504,4,9,COMPLETE
293,293,0.3221795480237362,2023-06-10 16:43:01.070952,2023-06-10 16:43:01.967529,0 days 00:00:00.896577,1.4116699368814507,Plain,4,SymmetricTree,731,0.4829890219522456,0.04734696927558949,64,14,COMPLETE
294,294,0.27261711223320817,2023-06-10 16:43:01.968237,2023-06-10 16:43:03.353009,0 days 00:00:01.384772,2.476935906825841,Plain,4,SymmetricTree,810,7.014963706040187,0.04087056335275732,32,53,COMPLETE
295,295,0.3197708991273661,2023-06-10 16:43:03.353784,2023-06-10 16:43:04.140128,0 days 00:00:00.786344,0.7679349684196684,,4,Lossguide,690,14.278930252611607,0.05156216578380034,32,4,COMPLETE
296,296,0.2572193897599624,2023-06-10 16:43:04.140828,2023-06-10 16:43:05.923256,0 days 00:00:01.782428,1.8113261386499262,Plain,4,SymmetricTree,748,26.889843074852383,0.04504582524773624,64,7,COMPLETE
297,297,0.28204615646541703,2023-06-10 16:43:05.924038,2023-06-10 16:43:07.304536,0 days 00:00:01.380498,1.0124724861554755,Plain,4,SymmetricTree,719,45.47642534492169,0.05482823791594997,32,11,COMPLETE
298,298,0.28610258542961575,2023-06-10 16:43:07.305266,2023-06-10 16:43:08.529650,0 days 00:00:01.224384,2.9762681964868767,Plain,4,SymmetricTree,702,73.8741969464281,0.15509774717998429,64,6,COMPLETE
299,299,0.3206706568680403,2023-06-10 16:43:08.530400,2023-06-10 16:43:10.040081,0 days 00:00:01.509681,11.734129781130255,Plain,5,SymmetricTree,786,5.160245032462999,0.03020243809082553,32,9,COMPLETE
300,300,0.26759031510838704,2023-06-10 16:43:10.040878,2023-06-10 16:43:11.395829,0 days 00:00:01.354951,1.2556454421320473,Plain,4,SymmetricTree,678,18.243513088423633,0.06563265280311205,32,3,COMPLETE
301,301,0.2626017603081944,2023-06-10 16:43:11.396566,2023-06-10 16:43:12.608991,0 days 00:00:01.212425,2.0475861486797715,Plain,4,SymmetricTree,757,10.999041691429037,0.04014141377687427,64,7,COMPLETE
302,302,0.2599268943212398,2023-06-10 16:43:12.609770,2023-06-10 16:43:14.440221,0 days 00:00:01.830451,1.683962121461141,Plain,4,SymmetricTree,730,33.02601979291811,0.03279571592984595,32,13,COMPLETE
303,303,0.30651380914100024,2023-06-10 16:43:14.440994,2023-06-10 16:43:15.428954,0 days 00:00:00.987960,1.4139221086786196,Plain,4,SymmetricTree,705,53.36491933159505,0.1027630691326877,32,24,COMPLETE
304,304,0.32105487512763037,2023-06-10 16:43:15.429739,2023-06-10 16:43:16.559112,0 days 00:00:01.129373,3.85961687347101,Plain,4,SymmetricTree,677,1.9260920734864129,0.04951875266727995,64,66,COMPLETE
305,305,0.32312508357283853,2023-06-10 16:43:16.559899,2023-06-10 16:43:18.190559,0 days 00:00:01.630660,2.3476411702043927,Plain,4,SymmetricTree,721,0.07986465353555795,0.013272106272342264,32,9,COMPLETE
306,306,0.2709374464381211,2023-06-10 16:43:18.191319,2023-06-10 16:43:19.176262,0 days 00:00:00.984943,2.922503507620709,Plain,4,SymmetricTree,588,22.815159456238202,0.1309344075205032,32,5,COMPLETE
307,307,0.39457393198118373,2023-06-10 16:43:19.177050,2023-06-10 16:43:19.920392,0 days 00:00:00.743342,5.0947448778774485,,4,Depthwise,749,0.3889402331592951,0.06069500009382064,64,2,COMPLETE
308,308,0.39775964951786225,2023-06-10 16:43:19.921068,2023-06-10 16:43:21.055657,0 days 00:00:01.134589,1.8054436020853708,Plain,4,SymmetricTree,689,3.6663634027772956,0.03686067245265376,2,11,COMPLETE
309,309,0.2868955510713202,2023-06-10 16:43:21.056311,2023-06-10 16:43:22.683402,0 days 00:00:01.627091,0.9131967728212972,Plain,4,SymmetricTree,798,96.4265379252228,0.04441935482584851,32,7,COMPLETE
310,310,0.275666935415528,2023-06-10 16:43:22.684242,2023-06-10 16:43:25.760025,0 days 00:00:03.075783,1.455581803271393,Ordered,4,SymmetricTree,770,36.57340946468091,0.055470187941758724,64,4,COMPLETE
311,311,0.2705760240244393,2023-06-10 16:43:25.760694,2023-06-10 16:43:26.811869,0 days 00:00:01.051175,0.6181875447379618,Plain,4,SymmetricTree,709,9.799680088128728,0.04832804702771018,32,9,COMPLETE
312,312,0.28083302381530445,2023-06-10 16:43:26.812645,2023-06-10 16:43:27.812610,0 days 00:00:00.999965,1.1572488648809587,Plain,4,SymmetricTree,733,15.450612433362124,0.09041129016740257,32,32,COMPLETE
313,313,0.26628956713642205,2023-06-10 16:43:27.813318,2023-06-10 16:43:28.738968,0 days 00:00:00.925650,2.162960892828433,Plain,4,SymmetricTree,667,26.979506779432484,0.19868297690195244,10,6,COMPLETE
314,314,0.2861755022308233,2023-06-10 16:43:28.739616,2023-06-10 16:43:30.502818,0 days 00:00:01.763202,1.6700967035257193,Plain,4,SymmetricTree,690,62.11754429238058,0.026150374418879147,64,15,COMPLETE
315,315,0.2646617326209601,2023-06-10 16:43:30.503505,2023-06-10 16:43:31.719219,0 days 00:00:01.215714,2.6241814356808804,Plain,4,SymmetricTree,646,19.59114021002323,0.06721085540500303,32,11,COMPLETE
316,316,0.2510947945113299,2023-06-10 16:43:31.719878,2023-06-10 16:43:33.561078,0 days 00:00:01.841200,3.4277462966622143,Plain,4,SymmetricTree,742,39.62492626753043,0.037680016885561954,32,1,COMPLETE
317,317,0.2626674162243966,2023-06-10 16:43:33.561885,2023-06-10 16:43:35.452519,0 days 00:00:01.890634,3.8197191201260963,Plain,4,SymmetricTree,750,47.3295728381452,0.032490931267215896,64,8,COMPLETE
318,318,0.40986733128032526,2023-06-10 16:43:35.453257,2023-06-10 16:43:36.397107,0 days 00:00:00.943850,3.3976158701769807,,9,Lossguide,770,6.8428811517401895,0.03684448197527578,32,3,COMPLETE
319,319,0.32175482125398513,2023-06-10 16:43:36.397829,2023-06-10 16:43:37.705907,0 days 00:00:01.308078,4.5332314400323,Plain,4,SymmetricTree,733,40.046247190126415,0.07835681489893392,3,5,COMPLETE
320,320,0.31295558978634946,2023-06-10 16:43:37.706764,2023-06-10 16:43:38.787253,0 days 00:00:01.080489,2.9936406390288393,Plain,4,SymmetricTree,719,1.0303580500113552,0.04183522321773425,5,10,COMPLETE
321,321,0.2715874322434783,2023-06-10 16:43:38.787936,2023-06-10 16:43:39.966596,0 days 00:00:01.178660,2.0481942063900385,Plain,4,SymmetricTree,747,99.51667536077166,0.11512151354014828,32,7,COMPLETE
322,322,0.28530872361923065,2023-06-10 16:43:39.967244,2023-06-10 16:43:41.501392,0 days 00:00:01.534148,2.5182383994485726,Plain,6,SymmetricTree,550,11.578479433114307,0.03840784477439825,64,1,COMPLETE
323,323,0.3981846540646366,2023-06-10 16:43:41.502041,2023-06-10 16:43:42.142487,0 days 00:00:00.640446,3.4564055737541226,Plain,4,SymmetricTree,1114,0.1936707790295198,0.16461670724939198,4,13,COMPLETE
324,324,0.3462453678771353,2023-06-10 16:43:42.143100,2023-06-10 16:43:42.980038,0 days 00:00:00.836938,2.3702637560135313,Plain,4,SymmetricTree,780,0.05086075881467639,0.04375507183946221,32,8,COMPLETE
325,325,0.3651393334503746,2023-06-10 16:43:42.980770,2023-06-10 16:43:43.750809,0 days 00:00:00.770039,6.354028779982872,Plain,4,SymmetricTree,705,25.7173234583841,0.2918430657922165,32,5,COMPLETE
326,326,0.3790818501203593,2023-06-10 16:43:43.751463,2023-06-10 16:43:44.673988,0 days 00:00:00.922525,28.992866443535743,Plain,4,SymmetricTree,808,15.56972126793577,0.05714830424525788,64,10,COMPLETE
327,327,0.268845828590843,2023-06-10 16:43:44.674673,2023-06-10 16:43:46.422632,0 days 00:00:01.747959,5.1810605738623945,Plain,4,SymmetricTree,727,64.89086054090878,0.03143052158861313,32,3,COMPLETE
328,328,0.254870545510943,2023-06-10 16:43:46.423304,2023-06-10 16:43:48.534190,0 days 00:00:02.110886,1.8415239184351884,Plain,5,SymmetricTree,762,37.65032793780607,0.05133630170772196,64,6,COMPLETE
329,329,0.27096239543633077,2023-06-10 16:43:48.534852,2023-06-10 16:43:50.091300,0 days 00:00:01.556448,1.2805955081964784,Plain,4,SymmetricTree,698,18.092269337746195,0.03487632881888613,32,12,COMPLETE
330,330,0.35469867455432225,2023-06-10 16:43:50.091937,2023-06-10 16:43:50.898090,0 days 00:00:00.806153,3.9100142506021935,,4,Depthwise,736,4.305334297957135,0.062458600116863924,32,8,COMPLETE
331,331,0.27505952439610504,2023-06-10 16:43:50.898759,2023-06-10 16:43:51.875521,0 days 00:00:00.976762,2.9492720204255187,Plain,4,SymmetricTree,710,8.800942001308481,0.08354050525931382,64,4,COMPLETE
332,332,0.4347710040896712,2023-06-10 16:43:51.876221,2023-06-10 16:43:52.982093,0 days 00:00:01.105872,1.0395565279554284,Ordered,4,SymmetricTree,792,0.1290558627211827,0.2542853237857051,32,9,COMPLETE
333,333,0.2844120405849039,2023-06-10 16:43:52.982743,2023-06-10 16:43:54.147216,0 days 00:00:01.164473,0.7745412691685023,Plain,4,SymmetricTree,682,54.23545684885883,0.09781897373903473,32,19,COMPLETE
334,334,0.3264299371434142,2023-06-10 16:43:54.147874,2023-06-10 16:43:55.139143,0 days 00:00:00.991269,0.0195701901203213,Plain,4,SymmetricTree,756,2.816025261785734,0.04559781942633958,64,37,COMPLETE
335,335,0.2598839948333477,2023-06-10 16:43:55.139788,2023-06-10 16:43:55.891283,0 days 00:00:00.751495,1.5421844725621903,Plain,4,SymmetricTree,720,28.748199269040555,0.23058029015944725,32,1,COMPLETE
336,336,0.3258754343222866,2023-06-10 16:43:55.891945,2023-06-10 16:43:57.083109,0 days 00:00:01.191164,1.9650039383243976,Plain,7,SymmetricTree,692,22.50271042186194,0.0723698784822796,64,6,COMPLETE
337,337,0.32257373968311553,2023-06-10 16:43:57.083765,2023-06-10 16:43:58.336996,0 days 00:00:01.253231,2.2879394185076176,Plain,6,SymmetricTree,740,1.2101968530739267,0.0393547255450761,32,11,COMPLETE
338,338,0.39813761446646023,2023-06-10 16:43:58.337635,2023-06-10 16:43:59.484877,0 days 00:00:01.147242,1.317645515230386,Plain,4,SymmetricTree,568,43.43974323213623,0.05368131578554256,2,7,COMPLETE
339,339,0.2686886241730567,2023-06-10 16:43:59.485505,2023-06-10 16:44:01.093740,0 days 00:00:01.608235,1.639292769358174,Plain,4,SymmetricTree,668,11.349699907867613,0.02948226848927495,32,9,COMPLETE
340,340,0.3388343816796512,2023-06-10 16:44:01.094387,2023-06-10 16:44:02.066580,0 days 00:00:00.972193,0.5255861911896157,,4,Lossguide,714,70.23122788935552,0.04692600814904233,64,4,COMPLETE
341,341,0.3369154091241512,2023-06-10 16:44:02.067236,2023-06-10 16:44:02.869072,0 days 00:00:00.801836,3.22984155169807,Plain,4,SymmetricTree,825,0.02347558722428129,0.06001205667257393,32,15,COMPLETE
342,342,0.27712817575100335,2023-06-10 16:44:02.869740,2023-06-10 16:44:04.411005,0 days 00:00:01.541265,2.5241440575768346,Plain,4,SymmetricTree,772,17.520706708394325,0.04232759766453157,32,45,COMPLETE
343,343,0.4365742522407322,2023-06-10 16:44:04.411645,2023-06-10 16:44:05.032009,0 days 00:00:00.620364,1.946584267509528,Plain,5,SymmetricTree,745,0.001059175047651188,0.051339510517893316,64,0,COMPLETE
344,344,0.49146627752215377,2023-06-10 16:44:05.032682,2023-06-10 16:44:05.724931,0 days 00:00:00.692249,4.336781100692797,Plain,4,SymmetricTree,861,0.009505876311494058,0.06488726268869822,32,12,COMPLETE
345,345,0.2659005692117457,2023-06-10 16:44:05.725761,2023-06-10 16:44:06.585019,0 days 00:00:00.859258,0.9637296380396171,Plain,4,SymmetricTree,698,31.9399455046469,0.13833983942675354,10,7,COMPLETE
346,346,0.30936126329355573,2023-06-10 16:44:06.585710,2023-06-10 16:44:07.404483,0 days 00:00:00.818773,1.2087181439889598,Plain,4,SymmetricTree,725,6.156911931349921,0.17248449582788195,32,10,COMPLETE
347,347,0.6510796352954406,2023-06-10 16:44:07.405171,2023-06-10 16:44:09.474125,0 days 00:00:02.068954,80.44105770439492,Plain,4,SymmetricTree,992,13.10367070528533,0.03790578404877369,64,3,COMPLETE
348,348,0.3330261017542523,2023-06-10 16:44:09.474801,2023-06-10 16:44:10.156045,0 days 00:00:00.681244,1.5475271703966142,Plain,4,SymmetricTree,677,0.5376932697518672,0.12794570445867973,32,6,COMPLETE
349,349,0.3354864792875216,2023-06-10 16:44:10.156807,2023-06-10 16:44:11.069856,0 days 00:00:00.913049,0.17135053752912643,Plain,4,SymmetricTree,762,25.431738708352604,0.0742228027880757,3,8,COMPLETE
350,350,0.2582416992505532,2023-06-10 16:44:11.070522,2023-06-10 16:44:12.637975,0 days 00:00:01.567453,2.6603786526992796,Plain,4,SymmetricTree,785,49.0940679002398,0.05541434016924916,64,5,COMPLETE
351,351,0.29742296126146966,2023-06-10 16:44:12.638632,2023-06-10 16:44:14.429866,0 days 00:00:01.791234,9.246048280697442,Plain,4,SymmetricTree,711,70.55343093979369,0.045665241949566546,5,10,COMPLETE
352,352,0.28758651116269246,2023-06-10 16:44:14.430646,2023-06-10 16:44:18.453377,0 days 00:00:04.022731,2.098945699679057,Ordered,4,SymmetricTree,657,8.620160349859951,0.034387315545634525,32,12,COMPLETE
353,353,0.2992775310560196,2023-06-10 16:44:18.454047,2023-06-10 16:44:19.340973,0 days 00:00:00.886926,1.7794375734817043,Plain,4,SymmetricTree,736,34.369801851050696,0.10645105297657227,4,8,COMPLETE
354,354,0.35700670152112124,2023-06-10 16:44:19.341659,2023-06-10 16:44:20.257071,0 days 00:00:00.915412,1.5000740236673797,Plain,4,SymmetricTree,689,0.00040043052870877274,0.009852532249093021,32,4,COMPLETE
355,355,0.3112525749752643,2023-06-10 16:44:20.257812,2023-06-10 16:44:21.460412,0 days 00:00:01.202600,1.0853530256582657,,4,Depthwise,702,19.869336129996437,0.021151144861226635,64,27,COMPLETE
356,356,0.2916801043643274,2023-06-10 16:44:21.461195,2023-06-10 16:44:22.356971,0 days 00:00:00.895776,0.8243115638174314,Plain,4,SymmetricTree,634,0.24622399518544538,0.041261425798336665,32,2,COMPLETE
357,357,0.4015783701491714,2023-06-10 16:44:22.357626,2023-06-10 16:44:23.130481,0 days 00:00:00.772855,3.099390314831866,Plain,4,SymmetricTree,725,5.07719830537677e-07,0.02786827878099649,32,6,COMPLETE
358,358,0.39183963339457245,2023-06-10 16:44:23.131122,2023-06-10 16:44:24.768568,0 days 00:00:01.637446,0.04832951021950572,Plain,4,SymmetricTree,1160,5.950909704765601e-05,0.004134516895538166,64,13,COMPLETE
