,number,value,datetime_start,datetime_complete,duration,params_bagging_freq,params_feature_fraction,params_lambda_l1,params_lambda_l2,params_learning_rate,params_max_bin,params_min_child_samples,params_min_sum_hessian_in_leaf,params_n_estimators,params_num_leaves,state
914,914,0.44421587450087485,2023-06-10 18:14:43.564223,2023-06-10 18:14:43.687601,0 days 00:00:00.123378,5,0.8221121724966296,2.9382030765280223,1.6972418560305054e-05,0.13841924692495552,40,7,0.031852603364980164,840,241,PRUNED
4326,4326,0.44442328401185327,2023-06-10 18:33:28.105892,2023-06-10 18:33:28.713982,0 days 00:00:00.608090,7,0.5646290028856389,0.011012707250686416,0.0017920414487075864,0.1588216126994923,43,8,0.07868928069160187,742,241,PRUNED
2560,2560,0.44451494436202005,2023-06-10 18:20:49.226495,2023-06-10 18:20:49.504354,0 days 00:00:00.277859,7,0.963164995011615,0.0021016565079086786,0.00023068298453961448,0.18722561531215684,43,10,0.09298299713820636,760,256,PRUNED
3682,3682,0.44459820843038317,2023-06-10 18:28:02.237696,2023-06-10 18:28:02.699399,0 days 00:00:00.461703,3,0.4733843041626097,0.9611307779230247,1.8185022573214645e-08,0.13738381362301882,36,16,0.05344679922005747,792,229,PRUNED
2574,2574,0.4446650719026023,2023-06-10 18:20:53.507995,2023-06-10 18:20:53.780955,0 days 00:00:00.272960,7,0.47034662705995006,0.0004143028287514912,9.667812728507378,0.17798394248186497,41,8,0.08469256350614601,742,236,PRUNED
1263,1263,0.4446770421197142,2023-06-10 18:15:35.223317,2023-06-10 18:15:35.377776,0 days 00:00:00.154459,7,0.5008746457103727,2.408202156192328e-05,0.35157852249904553,0.11378816741203425,32,14,0.027621860308792188,730,138,PRUNED
539,539,0.4447736419549731,2023-06-10 18:13:57.738114,2023-06-10 18:13:57.831539,0 days 00:00:00.093425,7,0.9941011334282198,0.00920405729360196,0.0008162601782099226,0.20654974667195616,171,9,0.05153426048724681,821,229,PRUNED
315,315,0.444910562456258,2023-06-10 18:13:36.728546,2023-06-10 18:13:36.809260,0 days 00:00:00.080714,7,0.5208663304802238,0.00015992727247765527,0.00010312796999997721,0.12904152678617958,47,18,0.09990233212381494,616,248,PRUNED
3160,3160,0.4450014144411493,2023-06-10 18:24:22.319501,2023-06-10 18:24:22.731492,0 days 00:00:00.411991,7,0.8378793030371369,9.94174722025074,0.057999824599852166,0.14860613633801453,36,10,0.016097909862719043,723,252,PRUNED
3608,3608,0.4451609807302288,2023-06-10 18:27:28.960555,2023-06-10 18:27:29.422215,0 days 00:00:00.461660,3,0.9016737016587456,5.8967558414913524e-08,6.288266420102831e-08,0.1981233347494862,40,7,0.01618910968794075,800,242,PRUNED
4522,4522,0.4452340820744194,2023-06-10 18:35:16.657682,2023-06-10 18:35:17.213954,0 days 00:00:00.556272,7,0.9357322893623511,1.1021557705664747e-07,0.1791272725496093,0.13788380546071038,36,7,0.04030717066977438,373,241,PRUNED
983,983,0.4452376759466791,2023-06-10 18:14:52.733922,2023-06-10 18:14:52.864681,0 days 00:00:00.130759,3,0.8538514810828614,0.0023068301522958605,4.024913786249977e-08,0.11845477019018458,32,28,0.07428358204457514,719,208,PRUNED
1077,1077,0.44524827824749386,2023-06-10 18:15:06.407217,2023-06-10 18:15:06.548001,0 days 00:00:00.140784,4,0.7349937629893839,4.870469291332049e-06,4.0316304484740956e-07,0.13042498102111014,36,7,0.03281213110260847,733,247,PRUNED
1826,1826,0.44539274513920407,2023-06-10 18:17:27.061706,2023-06-10 18:17:27.342543,0 days 00:00:00.280837,7,0.9015964879177766,2.7514633030166623e-07,0.00010714670122412379,0.12616698872309115,39,5,0.07100416464074889,794,233,PRUNED
4190,4190,0.4454637434166502,2023-06-10 18:32:17.751392,2023-06-10 18:32:18.262859,0 days 00:00:00.511467,7,0.580719567971663,6.809915072527793,2.2790921610243127e-07,0.1588707380241246,119,18,0.04683211482456031,760,236,PRUNED
975,975,0.44567928430607784,2023-06-10 18:14:51.645654,2023-06-10 18:14:51.778191,0 days 00:00:00.132537,3,0.884482741942764,0.00010906283905656095,6.026288680701157e-07,0.16293375774349145,47,9,0.05787089545935702,706,125,PRUNED
3458,3458,0.44568670450046527,2023-06-10 18:26:23.786675,2023-06-10 18:26:24.228798,0 days 00:00:00.442123,7,0.45592640988616484,0.00013125509865914058,5.106607613217008e-08,0.10427535842467035,36,18,0.0899632848325236,682,241,PRUNED
2409,2409,0.44574940433075194,2023-06-10 18:20:01.518959,2023-06-10 18:20:01.779334,0 days 00:00:00.260375,7,0.8556229647582019,0.04447461038459174,1.4647505105642567e-06,0.10956678766969315,32,21,0.002246274426023268,733,242,PRUNED
666,666,0.44586180093556405,2023-06-10 18:14:13.391799,2023-06-10 18:14:13.495413,0 days 00:00:00.103614,2,0.737605621871127,4.060345644288948e-08,4.295847246746149e-06,0.12302754526416329,36,13,0.05812671891866771,666,162,PRUNED
2344,2344,0.4458632207454686,2023-06-10 18:19:42.748767,2023-06-10 18:19:43.077839,0 days 00:00:00.329072,7,0.6599672210174566,0.01720631574694028,4.3311223759449425e-05,0.1706484330259462,42,7,0.02055315621280733,740,256,PRUNED
1378,1378,0.4460279341977207,2023-06-10 18:15:54.721084,2023-06-10 18:15:54.887550,0 days 00:00:00.166466,7,0.9114745529421124,4.9071835212321316e-08,1.559783896435123e-06,0.11864194028477608,39,12,0.06251438667308255,660,234,PRUNED
170,170,0.44604905047938426,2023-06-10 18:13:24.442452,2023-06-10 18:13:24.506095,0 days 00:00:00.063643,3,0.5494835087477475,2.000951430883024e-05,1.0060758295737208e-08,0.16461643980642038,41,7,0.0637141429901524,805,132,PRUNED
3147,3147,0.44607555258527365,2023-06-10 18:24:17.416737,2023-06-10 18:24:17.752080,0 days 00:00:00.335343,7,0.8273378548707624,0.0023304526071429464,0.866857570310559,0.2620640739853247,47,7,0.09552943608484976,744,251,PRUNED
3304,3304,0.44618603158677617,2023-06-10 18:25:18.076964,2023-06-10 18:25:18.424570,0 days 00:00:00.347606,2,0.6932906488899185,0.004639112532068859,1.2214290940598072e-05,0.1687255115414577,43,7,0.07166583312598089,794,211,PRUNED
2629,2629,0.44621791883497336,2023-06-10 18:21:10.728804,2023-06-10 18:21:11.065497,0 days 00:00:00.336693,6,0.5208142347391659,0.004744310153485966,4.3370072190172814e-07,0.11035682724705352,200,11,0.08761962365257879,753,251,PRUNED
3317,3317,0.4465052253447755,2023-06-10 18:25:23.209993,2023-06-10 18:25:23.631187,0 days 00:00:00.421194,7,0.8859761323536437,1.8131959129219753e-08,6.9397838561312195,0.17952289350658676,43,23,0.013304477498244083,718,215,PRUNED
3288,3288,0.44652158612979687,2023-06-10 18:25:11.733360,2023-06-10 18:25:12.077142,0 days 00:00:00.343782,4,0.6737319238152898,0.3792856412670455,2.8436903452627018e-05,0.1570478098931456,40,9,0.015283924159209494,763,195,PRUNED
444,444,0.4465409632827075,2023-06-10 18:13:47.918946,2023-06-10 18:13:48.045464,0 days 00:00:00.126518,4,0.5562947278589444,0.0001805699556041341,0.033843461344858904,0.1301920045188119,47,10,0.04552210213928949,738,148,PRUNED
1225,1225,0.44660451815305396,2023-06-10 18:15:28.992880,2023-06-10 18:15:29.155367,0 days 00:00:00.162487,7,0.703463935582041,2.8222089329412236e-08,0.015317414040209535,0.10921375038080187,32,5,0.07677150690341542,776,245,PRUNED
3023,3023,0.4467154992751529,2023-06-10 18:23:27.574929,2023-06-10 18:23:27.970326,0 days 00:00:00.395397,6,0.9106656949265893,1.01478908927629e-06,6.958003687217303e-07,0.1613392366223783,40,11,0.010482725648312173,720,218,PRUNED
4788,4788,0.4468768454936126,2023-06-10 18:37:51.421533,2023-06-10 18:37:52.081304,0 days 00:00:00.659771,7,0.7334721018463894,4.802063401603144e-06,0.004763274316288839,0.1614266796777712,32,6,0.09482775030264949,717,251,PRUNED
195,195,0.44710619418931685,2023-06-10 18:13:26.380407,2023-06-10 18:13:26.443026,0 days 00:00:00.062619,7,0.4997420740958502,1.1795947952172776e-05,0.26728950669098583,0.10868880278409897,40,13,0.062133663321546705,714,243,PRUNED
207,207,0.4471136799861436,2023-06-10 18:13:27.464663,2023-06-10 18:13:27.529828,0 days 00:00:00.065165,7,0.5639815033497388,7.206246021587999e-05,1.4393303150537626e-08,0.11613776720137625,35,10,0.059526498222815895,783,235,PRUNED
736,736,0.4474638869039758,2023-06-10 18:14:21.058002,2023-06-10 18:14:21.163831,0 days 00:00:00.105829,7,0.7432852279556788,1.0274042964208299e-08,5.79336846960683e-06,0.13041344771604252,32,43,0.051949635941009716,723,198,PRUNED
3042,3042,0.4475746451981556,2023-06-10 18:23:34.575784,2023-06-10 18:23:34.897473,0 days 00:00:00.321689,7,0.7606279614868429,1.8383311227262372e-06,0.00025690742693081347,0.11976643764421406,46,13,0.02552219128955778,943,216,PRUNED
866,866,0.44762810179500123,2023-06-10 18:14:37.224153,2023-06-10 18:14:37.343894,0 days 00:00:00.119741,7,0.6033109280885239,6.817699077367006e-05,0.1436742855085353,0.09084033201244263,55,17,0.09167757065271667,411,237,PRUNED
3259,3259,0.44778916258134827,2023-06-10 18:25:00.147674,2023-06-10 18:25:00.572545,0 days 00:00:00.424871,3,0.4445650620820326,2.8914527488626368e-05,1.5474106124787872e-08,0.1340652916364523,40,11,0.05756100996878777,740,256,PRUNED
3727,3727,0.4478030758274577,2023-06-10 18:28:26.707953,2023-06-10 18:28:27.176700,0 days 00:00:00.468747,7,0.46964118795043364,0.032100072901706564,0.00630213581996792,0.13523153452137243,39,11,0.07385054829575192,663,239,PRUNED
4653,4653,0.4478376404439674,2023-06-10 18:36:32.895579,2023-06-10 18:36:33.372733,0 days 00:00:00.477154,7,0.7889429458108737,0.00012054507845820688,3.961358038075967e-07,0.11867442916400589,36,12,0.07345173801332278,748,236,PRUNED
2664,2664,0.448016273150225,2023-06-10 18:21:21.666953,2023-06-10 18:21:21.952454,0 days 00:00:00.285501,7,0.4653486749851737,0.008402728645939765,1.8246906139629336e-07,0.10320974082350547,39,13,0.0068430960169233515,771,217,PRUNED
3093,3093,0.4480645730748411,2023-06-10 18:23:53.550407,2023-06-10 18:23:53.884328,0 days 00:00:00.333921,7,0.8665904386389547,6.528932990776598e-07,0.3857969979565114,0.14377224144461637,46,25,0.0901455155874274,705,246,PRUNED
4999,4999,0.44813004827232444,2023-06-10 18:40:02.759162,2023-06-10 18:40:03.367648,0 days 00:00:00.608486,7,0.5959600426016985,0.0022444577113490643,1.571179600596829,0.11764820273546968,32,11,0.09634188541697086,709,236,PRUNED
174,174,0.4481921944596675,2023-06-10 18:13:24.753480,2023-06-10 18:13:24.819692,0 days 00:00:00.066212,1,0.5108969123832797,4.268896433187985e-05,0.003601178965432428,0.23602333748509302,44,5,0.04737969786355044,748,245,PRUNED
3666,3666,0.44825469033971327,2023-06-10 18:27:55.249862,2023-06-10 18:27:55.627407,0 days 00:00:00.377545,7,0.6094583331707193,0.507966231093791,0.0014245212165892686,0.1269553471258107,42,9,0.0057006053101187745,790,62,PRUNED
3362,3362,0.4482885862517533,2023-06-10 18:25:41.301000,2023-06-10 18:25:41.652929,0 days 00:00:00.351929,7,0.6301010873124929,0.16100077219929262,0.00015730872842344075,0.12594076267280185,40,15,0.004444853423132901,792,221,PRUNED
367,367,0.4485250939834557,2023-06-10 18:13:41.054677,2023-06-10 18:13:41.131386,0 days 00:00:00.076709,7,0.6886084054157486,0.015328983077128874,0.11994738139574229,0.14850850405082988,43,7,0.03806164582383719,957,137,PRUNED
3657,3657,0.44855115371292337,2023-06-10 18:27:51.081375,2023-06-10 18:27:51.545780,0 days 00:00:00.464405,7,0.5233755083019753,2.9729135348646478e-08,2.2763976309640278e-07,0.15159315245561156,39,7,0.013159450324573704,693,230,PRUNED
3462,3462,0.44859297666540193,2023-06-10 18:26:25.445556,2023-06-10 18:26:25.882131,0 days 00:00:00.436575,7,0.6548313265827116,0.4564949398164457,6.191174946103225e-05,0.12993839224888187,39,44,0.051989151970482844,770,233,PRUNED
800,800,0.44862553782088926,2023-06-10 18:14:28.652593,2023-06-10 18:14:28.768327,0 days 00:00:00.115734,7,0.5194830911150095,0.017285774274427693,0.0004595266639401374,0.1440339146778632,36,5,0.07828135104191865,584,256,PRUNED
1809,1809,0.4489118280022024,2023-06-10 18:17:23.271281,2023-06-10 18:17:23.475352,0 days 00:00:00.204071,7,0.8604363524830534,1.5247620629054095,2.0639694562771747e-08,0.15204954023013437,40,7,0.09170951578420478,825,246,PRUNED
1126,1126,0.44896827982622506,2023-06-10 18:15:13.679696,2023-06-10 18:15:13.822607,0 days 00:00:00.142911,7,0.5594364728993836,0.718644512650313,0.0016701152671176529,0.14132272723425177,43,11,0.07427593508023277,724,217,PRUNED
1518,1518,0.44899037720851925,2023-06-10 18:16:23.067683,2023-06-10 18:16:23.247755,0 days 00:00:00.180072,7,0.5523477538033118,1.9856073465559903e-05,3.91991044490827e-06,0.11360525766834585,45,10,0.09777709944615258,789,248,PRUNED
3861,3861,0.44908359127883307,2023-06-10 18:29:28.940061,2023-06-10 18:29:29.340422,0 days 00:00:00.400361,6,0.453688774060766,0.02097453755745575,8.05215482549568e-06,0.2305770452306428,32,5,0.08030316538896258,716,256,PRUNED
2703,2703,0.44918091747777444,2023-06-10 18:21:34.358817,2023-06-10 18:21:34.723448,0 days 00:00:00.364631,7,0.49960116364254226,1.9996778066465333,0.0001030087990242415,0.15974025157550797,233,16,0.02628825768698615,756,204,PRUNED
1558,1558,0.44918415454272775,2023-06-10 18:16:30.693383,2023-06-10 18:16:30.945429,0 days 00:00:00.252046,2,0.6851952731073799,0.04931278499563359,1.5065860782696102e-07,0.13425199677068564,32,7,0.06490898032649077,677,231,PRUNED
4559,4559,0.44918539822168707,2023-06-10 18:35:36.981673,2023-06-10 18:35:37.541021,0 days 00:00:00.559348,1,0.923506295463511,7.776622252612468e-05,0.0004689210364085155,0.16740988393132822,42,13,0.053635673935770345,380,226,PRUNED
2163,2163,0.4492412604975825,2023-06-10 18:18:53.208122,2023-06-10 18:18:53.447507,0 days 00:00:00.239385,7,0.549392961733764,0.015503297356005476,0.00019323095251967413,0.14289552055270643,46,9,0.08231507243022008,827,211,PRUNED
1588,1588,0.4493017234586997,2023-06-10 18:16:36.572526,2023-06-10 18:16:36.756616,0 days 00:00:00.184090,7,0.9582356498066011,1.897727542898262e-06,3.826203113988694e-07,0.17744842620715012,43,11,0.09245533475586842,493,235,PRUNED
193,193,0.4493046955915648,2023-06-10 18:13:26.249591,2023-06-10 18:13:26.314988,0 days 00:00:00.065397,7,0.5126584532684471,1.5451434409920675e-05,0.00016773191500295007,0.11736530834614088,37,11,0.06462528910422499,762,247,PRUNED
3557,3557,0.4493117811612354,2023-06-10 18:27:06.353761,2023-06-10 18:27:06.815291,0 days 00:00:00.461530,7,0.6189809442361864,0.01762341161274831,1.7188255637687233e-05,0.12488217435839347,36,8,0.013329328572601497,770,241,PRUNED
2844,2844,0.4496429877981788,2023-06-10 18:22:24.992385,2023-06-10 18:22:25.296704,0 days 00:00:00.304319,5,0.9464012057315723,3.649205546700765e-08,0.01687092886395634,0.14496541889991585,36,27,0.08471666139439496,760,221,PRUNED
3186,3186,0.4496584417358618,2023-06-10 18:24:32.155320,2023-06-10 18:24:32.572044,0 days 00:00:00.416724,4,0.6336750250593991,5.113974591170109e-06,8.738175655436384e-05,0.12371718167307395,119,12,0.06541415637688015,746,248,PRUNED
436,436,0.44974719628621074,2023-06-10 18:13:47.227666,2023-06-10 18:13:47.312574,0 days 00:00:00.084908,7,0.5632555024278619,1.4531935257531683e-07,4.6742428712290625e-08,0.1458245157368188,43,13,0.05591844275326162,809,194,PRUNED
4071,4071,0.4499290214522842,2023-06-10 18:31:14.214836,2023-06-10 18:31:14.721495,0 days 00:00:00.506659,7,0.6464356270033975,4.674622997852971e-06,1.9517287754027843e-07,0.09291375694113178,32,13,0.08132464023863054,749,248,PRUNED
1188,1188,0.4499959356098847,2023-06-10 18:15:23.150226,2023-06-10 18:15:23.298093,0 days 00:00:00.147867,7,0.7748614204061075,0.0022682708715190776,3.441290853702743e-08,0.13263986225323562,40,11,0.06043083270607438,783,246,PRUNED
4003,4003,0.45001295744113967,2023-06-10 18:30:40.591156,2023-06-10 18:30:41.087629,0 days 00:00:00.496473,4,0.4574217744967171,0.00015054963259306478,0.0046156556409721085,0.10871063710746984,36,10,0.08239359070979135,801,208,PRUNED
1320,1320,0.45020562899354477,2023-06-10 18:15:44.830293,2023-06-10 18:15:44.988686,0 days 00:00:00.158393,2,0.5738100802644783,4.025694299062274e-08,1.4353717099861032,0.14317406043408598,47,7,0.07531867575515197,586,123,PRUNED
311,311,0.4502992850485905,2023-06-10 18:13:36.427481,2023-06-10 18:13:36.500052,0 days 00:00:00.072571,7,0.5260891926553853,4.0062457181901776e-05,3.9719356480746553e-08,0.14612704307448174,43,14,0.08645897513666717,785,15,PRUNED
284,284,0.45039957205339876,2023-06-10 18:13:34.166659,2023-06-10 18:13:34.241475,0 days 00:00:00.074816,7,0.5312474799968969,2.203679828718055e-05,2.427337668794696e-05,0.1297019259456713,44,8,0.057365808052384365,790,244,PRUNED
4125,4125,0.45050493630133415,2023-06-10 18:31:41.220990,2023-06-10 18:31:41.731458,0 days 00:00:00.510468,7,0.5551775684256909,1.5418797681659282e-05,5.018227886948685,0.13043188603618044,39,9,0.008173988365062201,764,241,PRUNED
1802,1802,0.45050975399418897,2023-06-10 18:17:21.754532,2023-06-10 18:17:21.958981,0 days 00:00:00.204449,3,0.9020658772174033,0.01924040519695818,3.754638020953533,0.10637671092615082,32,8,0.03975070734549804,575,184,PRUNED
336,336,0.4507106472012646,2023-06-10 18:13:38.378525,2023-06-10 18:13:38.456825,0 days 00:00:00.078300,7,0.49960112716436733,1.0546726696299535e-06,0.17528058065038765,0.1458205687706754,43,9,0.0528728823203362,761,135,PRUNED
1146,1146,0.45072332037999946,2023-06-10 18:15:16.673905,2023-06-10 18:15:16.820996,0 days 00:00:00.147091,7,0.8532768651690272,8.466280678508525e-06,0.15345837159576828,0.13889943616679462,37,43,0.028686761248451754,739,249,PRUNED
3141,3141,0.45079181352118525,2023-06-10 18:24:15.085008,2023-06-10 18:24:15.495327,0 days 00:00:00.410319,7,0.923937528048816,8.501953787306452e-05,0.0010629732014798292,0.17615886194980535,40,7,0.024039504423377846,772,240,PRUNED
653,653,0.4508397112209131,2023-06-10 18:14:11.987094,2023-06-10 18:14:12.094868,0 days 00:00:00.107774,7,0.9361604887140231,4.051428169310211,0.042116373811735094,0.1967912288949644,102,45,0.010452869843020393,786,241,PRUNED
2093,2093,0.45091106867692865,2023-06-10 18:18:34.668404,2023-06-10 18:18:34.899797,0 days 00:00:00.231393,7,0.5485807615681753,8.83085512424774e-08,2.4118585278353035,0.11597291447379741,39,15,0.017973916426785003,749,256,PRUNED
4068,4068,0.4510574954085357,2023-06-10 18:31:12.716690,2023-06-10 18:31:13.219943,0 days 00:00:00.503253,7,0.5797617632191125,0.0005830228586992962,1.403332040968839e-08,0.12067428857322253,43,11,0.028622217386709205,905,233,PRUNED
3074,3074,0.4511170756277967,2023-06-10 18:23:46.299775,2023-06-10 18:23:46.700897,0 days 00:00:00.401122,7,0.9254359596518756,1.418863888438533e-05,0.22893725476834573,0.1298984051415762,39,5,0.05258325833156481,740,244,PRUNED
4208,4208,0.45114629096837405,2023-06-10 18:32:26.904360,2023-06-10 18:32:27.421144,0 days 00:00:00.516784,7,0.5918332949504894,0.2731031635509123,5.548535776162521,0.12143109444883429,39,10,0.03505674219114529,681,247,PRUNED
3825,3825,0.4512144762688608,2023-06-10 18:29:12.070401,2023-06-10 18:29:12.552608,0 days 00:00:00.482207,3,0.5331273640940292,3.401104697305151e-06,6.081842908765521e-08,0.11072232608842397,249,13,0.044588477685359985,722,242,PRUNED
1783,1783,0.45148282278307594,2023-06-10 18:17:17.566584,2023-06-10 18:17:17.840074,0 days 00:00:00.273490,7,0.9266168460713635,0.004752564661933636,2.2838738598284172e-07,0.11493135272187911,32,9,0.07686566391371885,743,219,PRUNED
2672,2672,0.45151233517216505,2023-06-10 18:21:24.198237,2023-06-10 18:21:24.481640,0 days 00:00:00.283403,7,0.7504063147933474,0.011200778807852238,0.1926540928698741,0.12713614243078727,42,22,0.030895627691587824,755,237,PRUNED
1400,1400,0.4519729135735878,2023-06-10 18:15:58.567576,2023-06-10 18:15:58.733791,0 days 00:00:00.166215,7,0.5646770135028972,1.1726132848302584e-07,0.12377730566273931,0.2986617847973861,42,7,0.06115670248916501,802,240,PRUNED
1229,1229,0.4521052843830978,2023-06-10 18:15:29.661256,2023-06-10 18:15:29.812276,0 days 00:00:00.151020,7,0.9489152038922083,5.232111241402044,1.6269439892643963e-08,0.15452443824188802,42,7,0.06041094486989635,571,224,PRUNED
3915,3915,0.4522746592538809,2023-06-10 18:29:54.444464,2023-06-10 18:29:54.855207,0 days 00:00:00.410743,7,0.5416467300320986,8.38213138733291e-07,3.4822758172265626e-08,0.19068242576214298,185,5,0.042264252171335066,730,248,PRUNED
503,503,0.4524102719281671,2023-06-10 18:13:53.482962,2023-06-10 18:13:53.572799,0 days 00:00:00.089837,7,0.705452610454438,0.0005818264539439817,6.186480399026388e-05,0.13654635251000308,36,5,0.09231784543102103,915,217,PRUNED
4383,4383,0.4524481267004854,2023-06-10 18:33:58.067094,2023-06-10 18:33:58.599856,0 days 00:00:00.532762,7,0.7993185005275829,1.7837473546592022,4.096817547974565e-06,0.14235483444256863,40,8,0.03626171399174434,796,245,PRUNED
1953,1953,0.4524587278777705,2023-06-10 18:17:56.697923,2023-06-10 18:17:56.916708,0 days 00:00:00.218785,7,0.9829778444859297,1.0273032132274778,0.0014677926655613516,0.13395342759299161,44,7,0.05597170852552577,801,236,PRUNED
1181,1181,0.4526130832284819,2023-06-10 18:15:22.092522,2023-06-10 18:15:22.242583,0 days 00:00:00.150061,7,0.5806708075929623,0.0008874394431182217,1.7737384067612854,0.17663083628312284,47,7,0.09656314676902562,796,221,PRUNED
3350,3350,0.4530141239303854,2023-06-10 18:25:36.393413,2023-06-10 18:25:36.744756,0 days 00:00:00.351343,7,0.4008648976113337,0.0161596732536344,0.12657424021754918,0.14072116762488812,32,9,0.05934113256761187,794,232,PRUNED
1330,1330,0.45314463434186075,2023-06-10 18:15:46.542080,2023-06-10 18:15:46.700624,0 days 00:00:00.158544,7,0.9757509976977214,1.7789533072995964e-05,9.636797684837463,0.1527497814523517,40,21,0.02154694607002944,781,251,PRUNED
580,580,0.45315445227322265,2023-06-10 18:14:01.954955,2023-06-10 18:14:02.050206,0 days 00:00:00.095251,7,0.9615269591804241,5.217029680045911e-07,0.007211354691412184,0.28405076399528656,41,6,0.0937203367657283,776,230,PRUNED
3831,3831,0.4531960257591413,2023-06-10 18:29:14.792026,2023-06-10 18:29:15.270719,0 days 00:00:00.478693,7,0.5718002502430762,0.0036517302446590527,1.4029058968784306e-08,0.1529031843874313,32,7,0.09156487140595661,821,244,PRUNED
3827,3827,0.45322185922675196,2023-06-10 18:29:12.948427,2023-06-10 18:29:13.427696,0 days 00:00:00.479269,7,0.9066964127144912,0.016004238074323062,0.06725279163472782,0.12688474568181188,39,11,0.03733409336884113,707,256,PRUNED
2191,2191,0.4533292418018463,2023-06-10 18:19:00.552067,2023-06-10 18:19:00.797433,0 days 00:00:00.245366,7,0.5736456329486553,8.846158401264355e-05,2.7714823788719727,0.12601426363633605,43,14,0.055772345082495324,967,245,PRUNED
4943,4943,0.45344989876960606,2023-06-10 18:39:28.313864,2023-06-10 18:39:28.912980,0 days 00:00:00.599116,7,0.9207267665061903,0.0003239349143736176,0.0016370938267349729,0.12473201474746658,40,15,0.05388830968073322,811,243,PRUNED
3175,3175,0.4534791429557835,2023-06-10 18:24:27.982530,2023-06-10 18:24:28.396753,0 days 00:00:00.414223,4,0.9339548126120639,0.008991657130882279,0.005121228343170338,0.17783087462667613,42,9,0.05498163988355243,747,246,PRUNED
1034,1034,0.45353447635349897,2023-06-10 18:15:00.200160,2023-06-10 18:15:00.337636,0 days 00:00:00.137476,1,0.5582873967336315,0.3497414326357562,7.748911846504601,0.12345292011521017,36,10,0.018383741787486828,747,250,PRUNED
2457,2457,0.4536375246415648,2023-06-10 18:20:18.221216,2023-06-10 18:20:18.488614,0 days 00:00:00.267398,7,0.92169419854923,1.3908466151719172e-07,9.99185575577706e-07,0.12929471164149325,36,10,0.03778743488671064,782,238,PRUNED
4244,4244,0.4537976405104971,2023-06-10 18:32:45.439396,2023-06-10 18:32:45.963578,0 days 00:00:00.524182,7,0.6742242990231863,4.213943603813341e-07,0.002427016456013529,0.26388867734221055,48,5,0.0391596899712051,780,256,PRUNED
786,786,0.45396211323334235,2023-06-10 18:14:27.052143,2023-06-10 18:14:27.166130,0 days 00:00:00.113987,7,0.7840711455171757,0.10416582490964434,7.328849101869373e-07,0.1294316447316716,40,9,0.06586579782814117,820,148,PRUNED
272,272,0.45397815526332136,2023-06-10 18:13:33.162352,2023-06-10 18:13:33.230581,0 days 00:00:00.068229,7,0.5762496385326268,4.607084323507445e-08,0.36427566539045586,0.27636459558647225,45,11,0.08132672140037744,613,248,PRUNED
3008,3008,0.45400110291369133,2023-06-10 18:23:22.251296,2023-06-10 18:23:22.565788,0 days 00:00:00.314492,7,0.43165649926663463,6.0098146664466,1.3589151055064323e-07,0.14080024290333937,36,11,0.09153867199887118,778,222,PRUNED
934,934,0.4540400529670618,2023-06-10 18:14:46.085192,2023-06-10 18:14:46.212082,0 days 00:00:00.126890,3,0.8616401907348309,3.5259674898270713e-06,0.22569434799027333,0.1342602491317407,43,5,0.025713113213977817,768,238,PRUNED
4196,4196,0.45414677043071694,2023-06-10 18:32:20.768336,2023-06-10 18:32:21.284995,0 days 00:00:00.516659,7,0.8940121402160626,0.0022291240410946466,0.01611817431139372,0.14120803797246825,40,17,0.021311131889695172,768,232,PRUNED
2515,2515,0.45417265828146,2023-06-10 18:20:35.489165,2023-06-10 18:20:35.761986,0 days 00:00:00.272821,4,0.48624547876860874,0.23419207438070155,0.01009611707427307,0.1380001530344794,36,9,0.01867465715529046,757,221,PRUNED
370,370,0.4542099377005371,2023-06-10 18:13:41.294543,2023-06-10 18:13:41.371563,0 days 00:00:00.077020,6,0.5855702595555733,2.2792626934970724e-08,0.24472112128675477,0.10532926793736899,36,8,0.03238487427077058,834,220,PRUNED
1799,1799,0.45440690614693435,2023-06-10 18:17:21.133525,2023-06-10 18:17:21.340892,0 days 00:00:00.207367,7,0.67084392116237,3.231837146099201e-07,1.7074217529154142e-06,0.1433020812120783,160,9,0.04439472821021313,811,236,PRUNED
3531,3531,0.45465733260268465,2023-06-10 18:26:54.902512,2023-06-10 18:26:55.352671,0 days 00:00:00.450159,7,0.8403821396477233,0.0034387111002227317,0.02562452782029646,0.12239329905105387,50,9,0.0886343675955107,814,251,PRUNED
3309,3309,0.45477517730848255,2023-06-10 18:25:20.081107,2023-06-10 18:25:20.427582,0 days 00:00:00.346475,7,0.5557879339942307,0.021924632085186354,0.0002121972091669281,0.11351326802781873,36,18,0.0464607143472168,660,251,PRUNED
4024,4024,0.45480660655016664,2023-06-10 18:30:50.769001,2023-06-10 18:30:51.186764,0 days 00:00:00.417763,7,0.4941236437296712,4.772996209764378e-08,8.551466865190638e-06,0.12535456609490334,50,13,0.03382354177796708,742,241,PRUNED
647,647,0.4552310258208226,2023-06-10 18:14:11.359140,2023-06-10 18:14:11.460851,0 days 00:00:00.101711,4,0.7595982264954964,0.130270003139977,0.0029217379503492713,0.1595829065210106,115,8,0.0979799082542487,751,210,PRUNED
537,537,0.45535437632066394,2023-06-10 18:13:57.491836,2023-06-10 18:13:57.581524,0 days 00:00:00.089688,7,0.5114003872396786,0.006053768791180614,0.00012447648245098193,0.14385903111823833,43,12,0.053176954295225926,809,214,PRUNED
