,number,value,datetime_start,datetime_complete,duration,params_bagging_freq,params_feature_fraction,params_lambda_l1,params_lambda_l2,params_learning_rate,params_max_bin,params_min_child_samples,params_min_sum_hessian_in_leaf,params_n_estimators,params_num_leaves,state
2363,2363,0.3751013757019119,2023-06-10 17:53:23.541763,2023-06-10 17:53:23.797371,0 days 00:00:00.255608,4,0.7124385444585692,0.06622458414471036,1.0582621549653564e-08,0.16638463681995266,51,10,0.027320981025450514,597,88,PRUNED
451,451,0.3751312434804547,2023-06-10 17:47:33.872488,2023-06-10 17:47:33.959758,0 days 00:00:00.087270,3,0.5160556647717878,3.9499813302712025e-08,1.687349292158061e-06,0.25564165015190066,177,26,0.003585828565327083,634,127,PRUNED
1240,1240,0.3751455889183818,2023-06-10 17:49:14.366490,2023-06-10 17:49:14.522202,0 days 00:00:00.155712,3,0.9894006311925136,2.4986504713867784e-05,0.01800569436490116,0.12205374782077129,173,22,0.005159753211116107,650,250,PRUNED
1779,1779,0.3752086099267523,2023-06-10 17:50:56.604728,2023-06-10 17:50:56.875651,0 days 00:00:00.270923,4,0.40086648851236006,4.957068374969327,7.835664894615073e-05,0.2573818178497824,185,9,0.04459873056257209,573,110,PRUNED
653,653,0.3752754730419632,2023-06-10 17:47:54.226431,2023-06-10 17:47:54.333404,0 days 00:00:00.106973,3,0.7581620488262482,1.1957774449082582e-06,0.0019477181885618146,0.14526493758980197,186,12,0.043380280049941475,629,82,PRUNED
4933,4933,0.37535440964791983,2023-06-10 18:12:27.893943,2023-06-10 18:12:28.488303,0 days 00:00:00.594360,4,0.9065119777302652,4.982258186352597e-06,1.4934037093527697e-06,0.2606951260700676,188,23,0.0536208299024276,670,201,PRUNED
715,715,0.37537637005171015,2023-06-10 17:48:01.220854,2023-06-10 17:48:01.331515,0 days 00:00:00.110661,3,0.9680066453016347,1.4290510235240208e-05,2.8550937076014433e-08,0.18116862924289673,120,8,0.0884751050442458,609,148,PRUNED
4439,4439,0.375450983301911,2023-06-10 18:07:42.221482,2023-06-10 18:07:42.762192,0 days 00:00:00.540710,4,0.710210658458276,4.61752070639354e-07,0.012898827653550623,0.17537058059836055,108,15,0.06730110533990039,700,35,PRUNED
816,816,0.3754691200195768,2023-06-10 17:48:14.433775,2023-06-10 17:48:14.555935,0 days 00:00:00.122160,3,0.5001958334079428,0.0010203245802850704,1.5475975130531087e-06,0.19171792664257453,174,13,0.04524757262764816,631,137,PRUNED
445,445,0.3755095620335509,2023-06-10 17:47:33.342849,2023-06-10 17:47:33.430028,0 days 00:00:00.087179,4,0.659890027807481,1.3395179584698267e-06,4.947822661067163e-08,0.18143226929698386,163,8,0.04285397472890458,627,174,PRUNED
866,866,0.3755417958688412,2023-06-10 17:48:20.607236,2023-06-10 17:48:20.729835,0 days 00:00:00.122599,3,0.712008952964541,1.5009766016057046e-07,2.807826736707392e-06,0.14318454984578796,125,17,0.0282770262236808,842,141,PRUNED
275,275,0.3756834320666042,2023-06-10 17:47:17.443969,2023-06-10 17:47:17.526635,0 days 00:00:00.082666,4,0.9939178121236527,6.800614621605371e-06,1.1477284394155217e-06,0.12302854408523756,87,11,0.04264690244921434,680,146,PRUNED
700,700,0.37568343313016994,2023-06-10 17:47:59.474257,2023-06-10 17:47:59.580050,0 days 00:00:00.105793,5,0.9424748756529477,2.0219364972717264e-05,4.614250093548014e-05,0.24472213802233492,71,35,0.07370881285576143,598,89,PRUNED
1470,1470,0.3758045675343946,2023-06-10 17:49:54.076967,2023-06-10 17:49:54.321545,0 days 00:00:00.244578,4,0.7134549855905871,6.929583195290206e-08,1.8585663593549258,0.17144522734202045,122,21,0.013180687108364456,610,151,PRUNED
1700,1700,0.37585863036683514,2023-06-10 17:50:39.631019,2023-06-10 17:50:39.838954,0 days 00:00:00.207935,6,0.6706559575637474,1.831624281782111e-05,6.029402337246385e-08,0.13536250865095828,43,11,0.029698841797765926,562,23,PRUNED
1005,1005,0.37588848075073644,2023-06-10 17:48:39.144291,2023-06-10 17:48:39.274509,0 days 00:00:00.130218,7,0.8559360614379169,0.002706649982490301,3.10220234025393e-08,0.25538726869733575,53,29,0.05590552372084041,565,140,PRUNED
1465,1465,0.37603121069095113,2023-06-10 17:49:53.196466,2023-06-10 17:49:53.369974,0 days 00:00:00.173508,4,0.9793573132018802,5.271451729010022e-06,1.0551735092783636,0.26304431806822026,182,32,0.06406030079331025,639,201,PRUNED
938,938,0.37612087194803,2023-06-10 17:48:30.029134,2023-06-10 17:48:30.162146,0 days 00:00:00.133012,4,0.8589281407645593,8.166543901612892e-08,3.0118260110369843,0.2640080660727394,82,18,0.06945745884704216,534,186,PRUNED
999,999,0.3761322625195884,2023-06-10 17:48:38.291702,2023-06-10 17:48:38.424449,0 days 00:00:00.132747,2,0.8182675178152972,6.0384851929733765,4.678303297734386e-07,0.14967800605951231,143,13,0.041994608483730655,541,139,PRUNED
3722,3722,0.376168876969231,2023-06-10 18:01:43.059099,2023-06-10 18:01:43.521813,0 days 00:00:00.462714,3,0.46936744399746744,0.0011546189457348045,0.00043656199963263207,0.21292717294599664,39,20,0.06478947149103095,689,158,PRUNED
3363,3363,0.37618222213306163,2023-06-10 17:59:03.658919,2023-06-10 17:59:04.030424,0 days 00:00:00.371505,4,0.6051473589080875,1.2752516725177534,1.4031418697805398e-08,0.2576311430165805,161,15,0.008815163597204384,635,125,PRUNED
2650,2650,0.37624876921761474,2023-06-10 17:54:48.584477,2023-06-10 17:54:48.865113,0 days 00:00:00.280636,7,0.6971313980915247,1.1443490515304893e-07,1.0617431581808278e-06,0.18380539623676043,48,21,0.0446673446551892,594,139,PRUNED
2399,2399,0.37626369642105306,2023-06-10 17:53:33.713217,2023-06-10 17:53:33.968172,0 days 00:00:00.254955,4,0.6778152350077449,3.4063834491981972,3.063699646991938e-08,0.17360027399757955,51,17,0.08225952073699214,668,110,PRUNED
3551,3551,0.3763049765907186,2023-06-10 18:00:22.668456,2023-06-10 18:00:23.110430,0 days 00:00:00.441974,2,0.4694427849930257,1.2907430478079476e-05,0.09088911901876712,0.14380853055115553,100,17,0.03862650950071861,717,136,PRUNED
2006,2006,0.37639022516169335,2023-06-10 17:51:49.868642,2023-06-10 17:51:50.104236,0 days 00:00:00.235594,4,0.8642312605511895,7.939754948572144e-06,0.0011547671641438126,0.1354749879410108,95,15,0.021534920421039196,366,250,PRUNED
2099,2099,0.3764169230431933,2023-06-10 17:52:13.309466,2023-06-10 17:52:13.536756,0 days 00:00:00.227290,4,0.7649058584967868,0.08410239110183079,2.2724392534902184e-07,0.2996491088872139,59,38,0.07404087374602324,546,31,PRUNED
2115,2115,0.37644702138185293,2023-06-10 17:52:17.450610,2023-06-10 17:52:17.686243,0 days 00:00:00.235633,5,0.7010151867114799,0.0005263026901706275,2.103416607629996e-08,0.2571445501373181,45,21,0.04966340833125317,609,136,PRUNED
1873,1873,0.37661071326372647,2023-06-10 17:51:18.180508,2023-06-10 17:51:18.398360,0 days 00:00:00.217852,6,0.753187094788506,0.0005174930964343242,0.03713800291928948,0.1390403815647451,71,15,0.08194498042963289,648,114,PRUNED
2942,2942,0.37676639156041625,2023-06-10 17:56:25.998027,2023-06-10 17:56:26.315972,0 days 00:00:00.317945,4,0.7284501450396476,1.8538204307394666e-05,7.496121745452381e-06,0.15205723083684777,126,16,0.07332911934089212,612,115,PRUNED
4139,4139,0.3767725517728551,2023-06-10 18:05:04.061431,2023-06-10 18:05:04.574896,0 days 00:00:00.513465,4,0.9998910224836657,0.001000504471922877,0.00040631740917433065,0.22934956977428203,38,14,0.04035760936496744,699,148,PRUNED
1530,1530,0.3768188890560875,2023-06-10 17:50:05.572683,2023-06-10 17:50:05.751649,0 days 00:00:00.178966,4,0.49469522056635906,0.013333602402284591,7.472195127739003e-06,0.25938577752329617,84,20,0.07001117417549148,656,211,PRUNED
2918,2918,0.37692984097835536,2023-06-10 17:56:17.674739,2023-06-10 17:56:18.055894,0 days 00:00:00.381155,7,0.9274778301324916,0.00016024791285278056,3.726020373977188e-08,0.17203836093794542,39,16,0.07267537732324153,596,124,PRUNED
1430,1430,0.3769644880041863,2023-06-10 17:49:46.735906,2023-06-10 17:49:46.905886,0 days 00:00:00.169980,3,0.9614172885204676,8.211154948575629e-06,0.0019140735020990612,0.18452920244132595,192,43,0.0668078633056622,551,8,PRUNED
3208,3208,0.3769648069011824,2023-06-10 17:58:02.410111,2023-06-10 17:58:02.741165,0 days 00:00:00.331054,4,0.6422709330933245,0.14264328474294963,1.2511771454296952,0.2564927518612246,54,16,0.07096350791399438,576,140,PRUNED
1126,1126,0.377055220663145,2023-06-10 17:48:56.501416,2023-06-10 17:48:56.640411,0 days 00:00:00.138995,4,0.48913517458201616,0.004263980201966771,7.191450559152841,0.22500691815794807,69,21,0.08703147261735997,704,133,PRUNED
20,20,0.37706349336751854,2023-06-10 17:46:57.794738,2023-06-10 17:46:57.853568,0 days 00:00:00.058830,4,0.5553050942346264,0.0022106266288549766,0.0024657463868273024,0.05994609230957478,161,32,0.023206669544571158,925,251,PRUNED
78,78,0.3771377251214319,2023-06-10 17:47:01.848903,2023-06-10 17:47:01.917410,0 days 00:00:00.068507,3,0.6639210413369021,4.279312526326726e-06,4.3610573691624247e-07,0.18001912803238748,227,13,0.016952308955349875,763,27,PRUNED
3427,3427,0.37713788112942154,2023-06-10 17:59:29.393427,2023-06-10 17:59:29.826313,0 days 00:00:00.432886,7,0.7105106833137061,3.01959823252914e-07,0.006407190532023908,0.1684082758453811,32,15,0.02706112164532225,643,133,PRUNED
2255,2255,0.37719751054155903,2023-06-10 17:52:54.171075,2023-06-10 17:52:54.414820,0 days 00:00:00.243745,4,0.8167358965115171,0.006140221354173117,2.6508001668633894e-05,0.19709353705684618,180,24,0.01317137822770853,640,6,PRUNED
134,134,0.377310970948642,2023-06-10 17:47:06.553164,2023-06-10 17:47:06.615031,0 days 00:00:00.061867,4,0.7865626643779752,9.532501734877427e-05,2.730442473296633e-07,0.14894610490793925,174,16,0.04226100858766457,630,106,PRUNED
4115,4115,0.3773320369279384,2023-06-10 18:04:52.059476,2023-06-10 18:04:52.571010,0 days 00:00:00.511534,3,0.8399061370949625,0.0070915169488437605,3.2334908192828706,0.1577706428223947,187,17,0.02353412024143666,672,118,PRUNED
3367,3367,0.37739448058982605,2023-06-10 17:59:05.235904,2023-06-10 17:59:05.660840,0 days 00:00:00.424936,2,0.7621579678053102,0.0018175140605167222,0.7268541894526849,0.14110173800160103,69,18,0.05350377157930016,582,99,PRUNED
763,763,0.37747176936910515,2023-06-10 17:48:06.926022,2023-06-10 17:48:07.038769,0 days 00:00:00.112747,3,0.9349535993043214,7.054638211239977e-07,0.012189139391886771,0.12057371914036759,99,11,0.07742710727728161,635,179,PRUNED
4867,4867,0.37747742528912004,2023-06-10 18:11:46.918387,2023-06-10 18:11:47.499884,0 days 00:00:00.581497,4,0.7234206576250211,7.805455394861298,1.493779297002787e-08,0.20229963184481567,138,16,0.028473608609980473,766,90,PRUNED
4848,4848,0.37748358951042793,2023-06-10 18:11:35.825835,2023-06-10 18:11:36.413653,0 days 00:00:00.587818,4,0.6320805418150399,0.13949911828736417,5.249861344522244e-07,0.14658938850644873,47,13,0.02823724718595039,642,80,PRUNED
197,197,0.37749675192434606,2023-06-10 17:47:11.262805,2023-06-10 17:47:11.328935,0 days 00:00:00.066130,4,0.7088942424756288,4.229694280996658e-05,1.4230592182576944e-05,0.22978970016677439,217,23,0.027338691125151686,964,122,PRUNED
3791,3791,0.37758988761788415,2023-06-10 18:02:15.486217,2023-06-10 18:02:15.953736,0 days 00:00:00.467519,3,0.7376913956087631,0.10959191405888809,1.6095251423820584e-06,0.17897315105945752,211,22,0.04136129162310468,633,7,PRUNED
4306,4306,0.37761862859558437,2023-06-10 18:06:31.877087,2023-06-10 18:06:32.405779,0 days 00:00:00.528692,4,0.5148705693649241,1.7325107057270923,6.567264181594747e-07,0.17776524018311138,32,14,0.010051116062739243,552,129,PRUNED
153,153,0.37772902262280417,2023-06-10 17:47:07.919439,2023-06-10 17:47:07.993968,0 days 00:00:00.074529,6,0.4695087593103416,6.319102954801364e-08,5.147322139639105e-05,0.2566176390208433,122,23,0.019870055472799335,612,194,PRUNED
146,146,0.3777325774703282,2023-06-10 17:47:07.441552,2023-06-10 17:47:07.506653,0 days 00:00:00.065101,5,0.5316238404882061,7.157318918164373e-05,1.643985758296104e-07,0.20203352907710664,151,19,0.0257776341926115,604,148,PRUNED
339,339,0.37775461112929565,2023-06-10 17:47:22.705185,2023-06-10 17:47:22.782064,0 days 00:00:00.076879,3,0.8242368551145425,2.241099773569568e-05,0.03267741708173523,0.20058999704186442,181,15,0.0460745656167621,617,183,PRUNED
770,770,0.37780298046296096,2023-06-10 17:48:07.729622,2023-06-10 17:48:07.850328,0 days 00:00:00.120706,3,0.9862118843401444,1.2381959877533623e-06,1.9179212763972224,0.14517011789161946,99,16,0.0720647817462234,533,173,PRUNED
1162,1162,0.3778263263260123,2023-06-10 17:49:01.979949,2023-06-10 17:49:02.193117,0 days 00:00:00.213168,4,0.6082247552494741,0.0002939109759469113,2.476882195317742,0.17870960245250536,41,18,0.02702021170761829,669,19,PRUNED
761,761,0.3778340368409503,2023-06-10 17:48:06.697463,2023-06-10 17:48:06.808641,0 days 00:00:00.111178,5,0.46809148852410415,2.7176148625280894e-06,3.884940491114301e-08,0.20974252906473878,179,20,0.08955076619018826,647,131,PRUNED
4883,4883,0.3779569475272897,2023-06-10 18:11:56.355268,2023-06-10 18:11:56.945275,0 days 00:00:00.590007,4,0.6096055688798393,2.1642063646163816,9.19080712547798e-08,0.16076280259448544,45,19,0.006168607000057719,505,176,PRUNED
4580,4580,0.3780703337407876,2023-06-10 18:09:00.879929,2023-06-10 18:09:01.349128,0 days 00:00:00.469199,4,0.9169481026139291,0.03281914694451215,3.283202519534021e-08,0.2623441335146507,45,12,0.0176064439453282,557,49,PRUNED
2467,2467,0.3780713390457042,2023-06-10 17:53:53.053294,2023-06-10 17:53:53.317020,0 days 00:00:00.263726,5,0.9052231883941884,0.17881868670415377,1.0033649642348784e-08,0.14175291905358717,47,20,0.09992962635147912,644,124,PRUNED
4633,4633,0.3781048696699726,2023-06-10 18:09:30.326220,2023-06-10 18:09:30.886296,0 days 00:00:00.560076,4,0.9530923778326417,0.00011530276336502725,0.006203871403958274,0.1460843595017191,168,14,0.02058477835728449,569,134,PRUNED
2628,2628,0.37816745096426574,2023-06-10 17:54:41.795243,2023-06-10 17:54:42.073208,0 days 00:00:00.277965,4,0.7822289005367884,0.005813401640429434,0.028696177625356638,0.13430546106189617,39,12,0.027118702936252365,682,110,PRUNED
2089,2089,0.3781823579787493,2023-06-10 17:52:10.777707,2023-06-10 17:52:11.084701,0 days 00:00:00.306994,4,0.8203894052230403,0.00028783688740077014,0.00013033394269237588,0.16162465516482968,64,15,0.0956400917695517,574,199,PRUNED
421,421,0.37819928540941583,2023-06-10 17:47:31.082657,2023-06-10 17:47:31.170834,0 days 00:00:00.088177,6,0.5427532853430664,0.00038410748561746135,0.20389338268626267,0.29970371309828225,171,23,0.020434813055518072,784,103,PRUNED
468,468,0.37820932776059496,2023-06-10 17:47:35.408311,2023-06-10 17:47:35.494364,0 days 00:00:00.086053,3,0.6685580313418055,3.7337845281523617e-06,1.2032133516448715e-05,0.24041701234148963,78,25,0.03562804408023956,618,168,PRUNED
1933,1933,0.3783018275526667,2023-06-10 17:51:32.265279,2023-06-10 17:51:32.548481,0 days 00:00:00.283202,5,0.826837170419312,8.250007021011148e-07,0.027249590728267714,0.1468118030441399,40,15,0.07741001673917905,618,13,PRUNED
438,438,0.3783645897112718,2023-06-10 17:47:32.614846,2023-06-10 17:47:32.709982,0 days 00:00:00.095136,7,0.7967409055407073,2.0148537505739206e-07,0.005734375163340004,0.1339785676529821,125,26,0.0302963281736405,572,187,PRUNED
4864,4864,0.37838326814536916,2023-06-10 18:11:45.161113,2023-06-10 18:11:45.752329,0 days 00:00:00.591216,4,0.7676056901842536,0.1229779946550019,0.0001914469962151679,0.19446762617974986,36,17,0.04338504086210952,539,135,PRUNED
2484,2484,0.3785017423136734,2023-06-10 17:53:57.943587,2023-06-10 17:53:58.207585,0 days 00:00:00.263998,4,0.8855828609973124,0.233009726234094,0.05152787803928148,0.11792787194659737,173,17,0.03329962405127724,528,16,PRUNED
59,59,0.3786005040930926,2023-06-10 17:47:00.702923,2023-06-10 17:47:00.758289,0 days 00:00:00.055366,4,0.7054967804714485,8.02888305119263e-06,0.0017239473530217073,0.2357574460753297,218,38,0.04175820431811873,607,144,PRUNED
4872,4872,0.37868132271545835,2023-06-10 18:11:49.845520,2023-06-10 18:11:50.426683,0 days 00:00:00.581163,4,0.8129578770532991,0.0967526452645416,1.5428375035635311e-07,0.2303506194337195,36,15,0.06541893938930632,603,136,PRUNED
1826,1826,0.37891542419937985,2023-06-10 17:51:07.281900,2023-06-10 17:51:07.498139,0 days 00:00:00.216239,7,0.7203297093236275,1.784407243476814e-08,1.4002588346791603e-06,0.1438451268319046,142,15,0.0824755469689692,618,13,PRUNED
200,200,0.3789807836124905,2023-06-10 17:47:11.468998,2023-06-10 17:47:11.536380,0 days 00:00:00.067382,6,0.6062298654667808,0.0003324801934922373,2.1239861267004149e-07,0.19598717181953476,194,26,0.04762777293325383,633,128,PRUNED
191,191,0.3789830090037546,2023-06-10 17:47:10.841501,2023-06-10 17:47:10.911651,0 days 00:00:00.070150,4,0.7317967746446598,4.38987062105488e-06,4.543693783069521e-07,0.20677334114880883,108,28,0.018782404412305383,881,71,PRUNED
4680,4680,0.3790174694284564,2023-06-10 18:09:56.898440,2023-06-10 18:09:57.545759,0 days 00:00:00.647319,4,0.4528820730922185,1.2583296982565528,4.777529687051887e-05,0.20739198973601347,47,17,0.0757996440769841,638,128,PRUNED
4464,4464,0.3790236551171604,2023-06-10 18:07:55.669980,2023-06-10 18:07:56.212800,0 days 00:00:00.542820,6,0.591071928620876,0.0843834415215427,2.7385802485465676,0.16468690012401793,73,16,0.024241516521210062,677,31,PRUNED
3491,3491,0.3790269084661765,2023-06-10 17:59:55.558989,2023-06-10 17:59:55.996453,0 days 00:00:00.437464,3,0.48003897705955223,6.689507629881492e-07,0.010243884355445727,0.1622164870367348,93,17,0.02738135254422251,606,117,PRUNED
1929,1929,0.3790677000823436,2023-06-10 17:51:31.365735,2023-06-10 17:51:31.594709,0 days 00:00:00.228974,4,0.4256246726932808,0.0007666547331819901,1.7210228344482947,0.29840973986804065,182,12,0.045537977461829915,676,131,PRUNED
993,993,0.3791203069949718,2023-06-10 17:48:37.418006,2023-06-10 17:48:37.625341,0 days 00:00:00.207335,5,0.828501004422687,4.051165663224217e-05,1.537810219598835e-06,0.1804446502198644,92,9,0.06972241413571345,582,115,PRUNED
1455,1455,0.379163698924449,2023-06-10 17:49:51.365438,2023-06-10 17:49:51.546756,0 days 00:00:00.181318,4,0.4778433778180743,1.3560738074562947e-06,0.0001752675023518485,0.18857796138992539,180,15,0.07130089747188496,628,177,PRUNED
400,400,0.3791686827226992,2023-06-10 17:47:29.238486,2023-06-10 17:47:29.323509,0 days 00:00:00.085023,5,0.886664460506129,0.00011137712939137128,8.024471769930635,0.19358111007900647,174,16,0.047133220004561806,662,7,PRUNED
1024,1024,0.3792155474132371,2023-06-10 17:48:41.756831,2023-06-10 17:48:41.892733,0 days 00:00:00.135902,7,0.8411591869660096,2.971429593043793e-07,0.00032571063833089877,0.29835959059195005,55,16,0.02646628145338832,593,121,PRUNED
3455,3455,0.3792950615773111,2023-06-10 17:59:40.741247,2023-06-10 17:59:41.111547,0 days 00:00:00.370300,4,0.42453571411710567,0.013279095042547566,1.0002035440446257e-08,0.1402791339344934,123,12,0.026632573076815633,617,117,PRUNED
3130,3130,0.37930218787517933,2023-06-10 17:57:33.333647,2023-06-10 17:57:33.663053,0 days 00:00:00.329406,4,0.5553405780772357,3.669243919686294e-08,0.7442158535589395,0.23094702565374736,45,16,0.030656262546784933,687,106,PRUNED
1617,1617,0.3793424338985725,2023-06-10 17:50:22.375041,2023-06-10 17:50:22.562554,0 days 00:00:00.187513,4,0.5252609839501714,7.623472424199517e-05,3.895824671383848e-07,0.26141538344657195,48,19,0.09742201213689146,626,134,PRUNED
1318,1318,0.37942600283254724,2023-06-10 17:49:27.146623,2023-06-10 17:49:27.309628,0 days 00:00:00.163005,5,0.6583605761320049,1.8473152579676013e-05,0.005744641072175781,0.17030604345446532,46,12,0.019146698745606143,630,34,PRUNED
262,262,0.3794592612228377,2023-06-10 17:47:16.465219,2023-06-10 17:47:16.538074,0 days 00:00:00.072855,3,0.5277577257619317,0.00010641259891661575,1.6337686998322745e-07,0.20481615643101117,132,22,0.041839838263510204,661,29,PRUNED
1904,1904,0.37949655468920934,2023-06-10 17:51:25.403024,2023-06-10 17:51:25.622457,0 days 00:00:00.219433,7,0.8466383098005742,1.245830980066401,0.0058405263912054105,0.23895591606411393,74,33,0.055188090244209245,522,16,PRUNED
2100,2100,0.3795678187580316,2023-06-10 17:52:13.537475,2023-06-10 17:52:13.838095,0 days 00:00:00.300620,4,0.4776329458360252,3.5358782731875135e-07,9.437652558758596e-08,0.1439797482240606,40,10,0.08813594214115957,591,137,PRUNED
2505,2505,0.37960021222934515,2023-06-10 17:54:04.696082,2023-06-10 17:54:05.034298,0 days 00:00:00.338216,4,0.7229508477797639,0.0007013743514122168,4.23144295871997e-06,0.14733687133540188,49,12,0.053405608007334696,679,124,PRUNED
414,414,0.3796082183987416,2023-06-10 17:47:30.460054,2023-06-10 17:47:30.550712,0 days 00:00:00.090658,4,0.475701658265777,5.851640925265693e-05,3.5437773495537115e-06,0.1870827692723282,178,21,0.03150658064693178,614,141,PRUNED
4757,4757,0.3796296088585792,2023-06-10 18:10:42.764530,2023-06-10 18:10:43.335369,0 days 00:00:00.570839,4,0.9678989193687715,1.2106406202848246e-05,5.042733074676489e-07,0.18031055325472395,50,26,0.06369046953652935,516,149,PRUNED
666,666,0.37965372319782165,2023-06-10 17:47:55.662819,2023-06-10 17:47:55.768480,0 days 00:00:00.105661,5,0.7178460150790217,2.7817952919219872e-05,0.0006635927677406411,0.2579491427311704,152,15,0.023911947264839854,585,143,PRUNED
4449,4449,0.3796881055430453,2023-06-10 18:07:47.587696,2023-06-10 18:07:48.129206,0 days 00:00:00.541510,6,0.6256334264030772,0.0005563016541588174,4.0418914051699965e-08,0.1524248182679146,132,17,0.05021332455010452,709,12,PRUNED
2673,2673,0.37971562355276756,2023-06-10 17:54:55.685407,2023-06-10 17:54:56.041695,0 days 00:00:00.356288,7,0.4906080226228464,1.7626565362155407e-05,3.91780211382553e-06,0.19131461028028673,171,19,0.014472679069066111,681,125,PRUNED
3916,3916,0.37981895209262767,2023-06-10 18:03:13.533174,2023-06-10 18:03:14.044171,0 days 00:00:00.510997,6,0.7463519587111818,0.0023956356754102587,0.00048203871862671267,0.14378305982049522,144,21,0.06915911845885322,630,121,PRUNED
4874,4874,0.37985952464296774,2023-06-10 18:11:51.048984,2023-06-10 18:11:51.632807,0 days 00:00:00.583823,4,0.6259140525057361,1.8818918660238932e-06,0.05245565207102625,0.13835704299686982,41,9,0.031205035779102563,688,142,PRUNED
621,621,0.3799120755724425,2023-06-10 17:47:50.669572,2023-06-10 17:47:50.769288,0 days 00:00:00.099716,6,0.6414607731567563,0.04324944289454368,0.35712649275036146,0.294736987960985,147,31,0.01679377266777608,589,19,PRUNED
2940,2940,0.379931637019819,2023-06-10 17:56:25.301887,2023-06-10 17:56:25.613460,0 days 00:00:00.311573,4,0.5641300413499474,9.987518353337835,1.5087590123372243,0.29972766495192543,134,18,0.05165835066503099,560,127,PRUNED
27,27,0.3799318310255967,2023-06-10 17:46:58.406773,2023-06-10 17:46:58.460025,0 days 00:00:00.053252,3,0.6333795887326952,0.00010030548412665292,7.658434696202442e-08,0.2750647248939738,42,41,0.024511061392049557,749,7,PRUNED
3828,3828,0.38000261628713494,2023-06-10 18:02:32.401147,2023-06-10 18:02:32.873417,0 days 00:00:00.472270,3,0.7205165401618977,9.855933992459347,0.057809314032018756,0.2337027890351773,53,13,0.05691088047106006,665,134,PRUNED
2428,2428,0.38001347473311176,2023-06-10 17:53:41.956489,2023-06-10 17:53:42.285675,0 days 00:00:00.329186,4,0.70172311883203,0.6651420552623377,1.5622302984564016e-08,0.25795280654334957,52,22,0.06439460873241024,631,108,PRUNED
1181,1181,0.38006030139193864,2023-06-10 17:49:04.988329,2023-06-10 17:49:05.138680,0 days 00:00:00.150351,4,0.6748021973811801,0.567648703074912,0.0008469464771663555,0.2148161244578572,151,19,0.08398305051663787,658,7,PRUNED
1979,1979,0.3800698858441942,2023-06-10 17:51:43.301357,2023-06-10 17:51:43.523199,0 days 00:00:00.221842,7,0.8151945924321182,1.2562575800848347e-07,0.008177198100641112,0.14461898839010665,82,18,0.02039639438465734,570,109,PRUNED
150,150,0.38021345709575083,2023-06-10 17:47:07.720251,2023-06-10 17:47:07.783076,0 days 00:00:00.062825,5,0.7918664830519727,4.542394024239609e-06,3.952538453458219e-08,0.2988479273991996,184,31,0.03284335816673348,508,183,PRUNED
4153,4153,0.3802704507013369,2023-06-10 18:05:11.189024,2023-06-10 18:05:11.701715,0 days 00:00:00.512691,3,0.9273344800969652,6.705534285008986e-08,2.4851954571601684,0.29953333891077955,46,38,0.016194422899792994,688,130,PRUNED
160,160,0.3802823215490674,2023-06-10 17:47:08.430824,2023-06-10 17:47:08.503401,0 days 00:00:00.072577,3,0.7887016737776951,3.484903761905823e-08,0.026721163449177247,0.15829722609275326,100,32,0.04166865018701669,643,189,PRUNED
3583,3583,0.3805182394032065,2023-06-10 18:00:36.755205,2023-06-10 18:00:37.203265,0 days 00:00:00.448060,4,0.7211033668929818,0.0833645228586925,5.5656414729770704e-08,0.23666545987162746,39,9,0.09618581968741391,566,128,PRUNED
2728,2728,0.3805901508348445,2023-06-10 17:55:13.142399,2023-06-10 17:55:13.501149,0 days 00:00:00.358750,3,0.7220636342650361,0.0014191970242530723,1.506253388240689e-08,0.1256192275402764,205,13,0.08109572261668782,538,108,PRUNED
299,299,0.38063442143246423,2023-06-10 17:47:19.340820,2023-06-10 17:47:19.417200,0 days 00:00:00.076380,3,0.8164713727870323,2.4158476753695982e-06,8.111835373100812e-08,0.1323399607838634,121,13,0.03857360654894567,653,111,PRUNED
2956,2956,0.38077528989189924,2023-06-10 17:56:30.858408,2023-06-10 17:56:31.241441,0 days 00:00:00.383033,4,0.5462538320222712,0.00023841152453929747,1.6418364394949605e-08,0.14570426559239527,57,17,0.039338014646996225,646,119,PRUNED
116,116,0.3808244665354227,2023-06-10 17:47:05.025738,2023-06-10 17:47:05.093461,0 days 00:00:00.067723,4,0.7773604286809792,3.610197297017212e-07,6.55455389314707e-08,0.23815895275589327,103,34,0.03408852659159898,561,186,PRUNED
1442,1442,0.3808257188757566,2023-06-10 17:49:49.014309,2023-06-10 17:49:49.188977,0 days 00:00:00.174668,4,0.9510357716013227,3.6881891665662395e-08,3.073037647855055,0.21343929026356004,182,29,0.07199382044078977,654,193,PRUNED
3827,3827,0.38086117332830516,2023-06-10 18:02:31.926415,2023-06-10 18:02:32.400374,0 days 00:00:00.473959,3,0.6021049105328066,2.7334762675224847e-05,0.18314218407518157,0.16698522844246522,202,18,0.06728528783288724,633,138,PRUNED
1154,1154,0.38092458429985465,2023-06-10 17:49:00.670475,2023-06-10 17:49:00.817599,0 days 00:00:00.147124,7,0.7951433727685485,0.09659672644536804,5.020471025688567e-08,0.1475130151491527,95,19,0.07548285387951817,542,222,PRUNED
